SA2 Code 2018,SA2 2018,DHB of residence,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake,SA22018_name,VaccPlanName,Booster vaccinated,Booster vaccinated uptake
Unknown,Unknown,Unknown,"66,039",Masked,Masked,>950,>950,,,Masked,
100100,North Cape,Northland,"1,561","1,355","1,305",868,836,North Cape,Pfizer Booster Plan,220.0,169.10069177555727
100200,Rangaunu Harbour,Northland,"1,933","1,609","1,507",832,780,Rangaunu Harbour,Pfizer Booster Plan,286.0,178.8617886178862
100400,Karikari Peninsula,Northland,"1,342","1,132","1,084",844,808,Karikari Peninsula,Pfizer Booster Plan,319.0,298.96907216494844
100500,Tangonge,Northland,966,835,798,864,826,Tangonge,Pfizer Booster Plan,168.0,195.1219512195122
100600,Ahipara,Northland,"1,064",892,856,838,805,Ahipara,Pfizer Booster Plan,197.0,232.037691401649
100700,Kaitaia East,Northland,"2,007","1,710","1,579",852,787,Kaitaia East,Pfizer Booster Plan,247.0,148.79518072289156
100800,Kaitaia West,Northland,"2,961","2,533","2,328",855,786,Kaitaia West,Pfizer Booster Plan,403.0,166.94283347141675
100900,Rangitihi,Northland,807,665,639,824,792,Rangitihi,Pfizer Booster Plan,141.0,216.92307692307693
101000,Oruru-Parapara,Northland,811,642,607,792,748,Oruru-Parapara,Pfizer Booster Plan,124.0,201.6260162601626
101100,Taumarumaru,Northland,"2,244","1,999","1,927",891,859,Taumarumaru,Pfizer Booster Plan,644.0,338.94736842105266
101200,Herekino-Takahue,Northland,863,677,636,784,737,Herekino-Takahue,Pfizer Booster Plan,123.0,190.9937888198758
101300,Peria,Northland,"1,044",765,705,733,675,Peria,Pfizer Booster Plan,132.0,177.4193548387097
101400,Taemaro-Oruaiti,Northland,854,691,646,809,756,Taemaro-Oruaiti,Pfizer Booster Plan,160.0,236.6863905325444
101500,Whakapaku,Northland,657,501,469,763,714,Whakapaku,Pfizer Booster Plan,86.0,178.4232365145228
101600,Hokianga North,Northland,769,642,596,835,775,Hokianga North,Pfizer Booster Plan,74.0,123.74581939799332
101700,Kohukohu-Broadwood,Northland,679,559,524,823,772,Kohukohu-Broadwood,Pfizer Booster Plan,184.0,352.4904214559387
101800,Whakarara,Northland,"1,093",919,880,841,805,Whakarara,Pfizer Booster Plan,164.0,181.61683277962348
101900,Kaeo,Northland,"1,047",810,746,774,713,Kaeo,Pfizer Booster Plan,88.0,110.97099621689786
102000,Omahuta Forest-Horeke,Northland,971,724,662,746,682,Omahuta Forest-Horeke,Pfizer Booster Plan,135.0,193.1330472103004
102100,Hokianga South,Northland,"1,154",850,789,737,684,Hokianga South,Pfizer Booster Plan,221.0,277.9874213836478
102200,Lake Manuwai-Kapiro,Northland,"1,982","1,780","1,718",898,867,Lake Manuwai-Kapiro,Pfizer Booster Plan,401.0,241.85765983112185
102300,Okaihau,Northland,"1,002",856,825,854,823,Okaihau,Pfizer Booster Plan,142.0,163.7831603229527
102400,Rangitane-Purerua,Northland,"1,258","1,103","1,044",877,830,Rangitane-Purerua,Pfizer Booster Plan,294.0,282.6923076923077
102500,Waipapa,Northland,711,623,597,876,840,Waipapa,Pfizer Booster Plan,130.0,210.3559870550162
102600,Puketotara,Northland,"1,592","1,403","1,364",881,857,Puketotara,Pfizer Booster Plan,272.0,208.11017597551648
102700,Waima Forest,Northland,957,723,664,755,694,Waima Forest,Pfizer Booster Plan,101.0,145.32374100719426
102800,Riverview,Northland,"1,950","1,852","1,801",950,924,Riverview,Pfizer Booster Plan,611.0,340.0111296605453
102900,Waipoua Forest,Northland,"1,130",849,784,751,694,Waipoua Forest,Pfizer Booster Plan,222.0,271.06227106227107
103000,Kerikeri Central,Northland,"2,366","2,199","2,115",929,894,Kerikeri Central,Pfizer Booster Plan,630.0,313.1212723658052
103100,Kerikeri South,Northland,"2,480","2,278","2,220",919,895,Kerikeri South,Pfizer Booster Plan,693.0,322.92637465051257
103200,Ohaeawai-Waimate North,Northland,"1,058",908,873,858,825,Ohaeawai-Waimate North,Pfizer Booster Plan,181.0,197.81420765027323
103300,Puketona-Waitangi,Northland,"1,254","1,084","1,050",864,837,Puketona-Waitangi,Pfizer Booster Plan,263.0,255.3398058252427
103400,Ngapuhi,Northland,"1,270","1,029",951,810,749,Ngapuhi,Pfizer Booster Plan,172.0,167.8048780487805
103500,Kaikohe,Northland,"3,610","2,881","2,654",798,735,Kaikohe,Pfizer Booster Plan,429.0,154.48325531148723
103600,Pakaraka,Northland,539,465,442,863,820,Pakaraka,Pfizer Booster Plan,103.0,226.87224669603523
103700,Haruru,Northland,"1,021",870,848,852,831,Haruru,Pfizer Booster Plan,239.0,301.3871374527112
103800,Russell,Northland,774,702,693,907,895,Russell,Pfizer Booster Plan,265.0,404.5801526717557
103900,Paihia,Northland,"1,510","1,348","1,291",893,855,Paihia,Pfizer Booster Plan,366.0,297.8030919446705
104000,Mataraua Forest,Northland,457,358,327,783,716,Mataraua Forest,Pfizer Booster Plan,46.0,134.11078717201167
104100,Matawaia-Taumarere,Northland,"1,249",985,919,789,736,Matawaia-Taumarere,Pfizer Booster Plan,180.0,191.0828025477707
104200,Russell Peninsula,Northland,617,528,517,856,838,Russell Peninsula,Pfizer Booster Plan,203.0,414.2857142857143
104300,Opua (Far North District),Northland,"1,180","1,061","1,033",899,875,Opua (Far North District),Pfizer Booster Plan,369.0,379.6296296296296
104400,Russell Forest-Rawhiti,Northland,628,536,503,854,801,Russell Forest-Rawhiti,Pfizer Booster Plan,119.0,237.5249500998004
104500,Moerewa,Northland,"1,338","1,109","1,031",829,771,Moerewa,Pfizer Booster Plan,197.0,179.41712204007283
104600,Kawakawa,Northland,"1,214","1,040",972,857,801,Kawakawa,Pfizer Booster Plan,187.0,184.23645320197045
104700,Maromaku,Northland,590,463,440,785,746,Maromaku,Pfizer Booster Plan,63.0,145.83333333333334
104800,Mangakahia-Hukerenui,Northland,"1,572","1,329","1,249",845,795,Mangakahia-Hukerenui,Pfizer Booster Plan,190.0,160.06739679865206
104900,Whangaruru,Northland,"2,174","1,876","1,813",863,834,Whangaruru,Pfizer Booster Plan,438.0,247.59751271905031
105100,Matarau,Northland,"2,767","2,476","2,420",895,875,Matarau,Pfizer Booster Plan,604.0,264.6801051709027
105200,Hikurangi,Northland,"1,208","1,050",990,869,820,Hikurangi,Pfizer Booster Plan,181.0,169.79362101313322
105300,Kauri,Northland,"1,547","1,368","1,339",884,866,Kauri,Pfizer Booster Plan,368.0,287.72478498827206
105400,Maungatapere,Northland,"3,044","2,673","2,609",878,857,Maungatapere,Pfizer Booster Plan,697.0,276.69710202461295
105500,Kamo West,Northland,"1,931","1,753","1,689",908,875,Kamo West,Pfizer Booster Plan,472.0,282.80407429598563
105600,Matapouri-Tutukaka,Northland,"1,623","1,462","1,427",901,879,Matapouri-Tutukaka,Pfizer Booster Plan,460.0,336.7496339677892
105700,Kiripaka,Northland,878,770,743,877,846,Kiripaka,Pfizer Booster Plan,181.0,248.62637362637363
105800,Kamo East,Northland,"2,459","2,229","2,121",906,863,Kamo East,Pfizer Booster Plan,459.0,220.5670350792888
105900,Granfield Reserve,Northland,"2,853","2,676","2,606",938,913,Granfield Reserve,Pfizer Booster Plan,836.0,333.0677290836653
106000,Kamo Central,Northland,"1,382","1,269","1,231",918,891,Kamo Central,Pfizer Booster Plan,316.0,265.993265993266
106100,Whau Valley,Northland,"2,544","2,266","2,192",891,862,Whau Valley,Pfizer Booster Plan,601.0,291.46459747817653
106200,Tikipunga North,Northland,"2,809","2,579","2,457",918,875,Tikipunga North,Pfizer Booster Plan,708.0,291.358024691358
106300,Pukenui,Northland,"2,021","1,875","1,845",928,913,Pukenui,Pfizer Booster Plan,601.0,337.2615039281706
106400,Otangarei,Northland,"1,752","1,423","1,254",812,716,Otangarei,Pfizer Booster Plan,148.0,115.89663273296787
106500,Tikipunga South,Northland,"3,210","2,921","2,808",910,875,Tikipunga South,Pfizer Booster Plan,670.0,242.929659173314
106600,Kensington (Whangarei District),Northland,"2,932","2,731","2,647",931,903,Kensington (Whangarei District),Pfizer Booster Plan,837.0,335.6054530874098
106700,Abbey Caves-Glenbervie,Northland,"1,179","1,078","1,052",914,892,Abbey Caves-Glenbervie,Pfizer Booster Plan,323.0,312.3791102514507
106800,Mairtown,Northland,"2,210","2,025","1,978",916,895,Mairtown,Pfizer Booster Plan,690.0,371.9676549865229
106900,Maunu-Horahora,Northland,"3,001","2,755","2,678",918,892,Maunu-Horahora,Pfizer Booster Plan,895.0,350.705329153605
107000,Woodhill-Vinetown,Northland,"2,498","2,248","2,169",900,868,Woodhill-Vinetown,Pfizer Booster Plan,489.0,243.16260566882147
107100,Whangarei Central,Northland,972,911,879,937,904,Whangarei Central,Pfizer Booster Plan,204.0,294.7976878612717
107200,Riverside,Northland,"1,893","1,670","1,626",882,859,Riverside,Pfizer Booster Plan,444.0,288.1245944192083
107300,Raumanga,Northland,"2,703","2,312","2,108",855,780,Raumanga,Pfizer Booster Plan,418.0,187.02460850111856
107400,Tarewa,Northland,"1,522","1,290","1,194",848,784,Tarewa,Pfizer Booster Plan,198.0,161.76470588235293
107500,Morningside (Whangarei District),Northland,"1,930","1,753","1,666",908,863,Morningside (Whangarei District),Pfizer Booster Plan,324.0,199.7533908754624
107600,Ngunguru,Northland,"1,059",955,932,902,880,Ngunguru,Pfizer Booster Plan,325.0,369.3181818181818
107700,Otaika-Portland,Northland,"1,172","1,011",972,863,829,Otaika-Portland,Pfizer Booster Plan,251.0,272.5298588490771
107800,Oakleigh-Mangapai,Northland,"1,980","1,746","1,700",882,859,Oakleigh-Mangapai,Pfizer Booster Plan,445.0,269.2075015124017
107900,Port-Limeburners,Northland,184,168,159,913,864,Port-Limeburners,Pfizer Booster Plan,30.0,241.93548387096772
108000,Pataua,Northland,"1,472","1,255","1,216",853,826,Pataua,Pfizer Booster Plan,295.0,246.6555183946488
108100,Onerahi Park,Northland,"1,419","1,313","1,290",925,909,Onerahi Park,Pfizer Booster Plan,379.0,310.655737704918
108200,Sherwood Rise,Northland,"2,024","1,827","1,747",903,863,Sherwood Rise,Pfizer Booster Plan,406.0,235.08975101331788
108300,Onerahi,Northland,"2,098","1,810","1,726",863,823,Onerahi,Pfizer Booster Plan,529.0,308.99532710280374
108500,Parua Bay,Northland,"2,268","2,106","2,081",929,918,Parua Bay,Pfizer Booster Plan,714.0,364.4716692189893
108600,Bream Bay,Northland,"1,877","1,684","1,610",897,858,Bream Bay,Pfizer Booster Plan,344.0,218.13570069752691
108700,Marsden Bay,Northland,"2,334","2,217","2,179",950,934,Marsden Bay,Pfizer Booster Plan,692.0,336.57587548638134
108800,Ruakaka,Northland,"2,381","2,204","2,131",926,895,Ruakaka,Pfizer Booster Plan,575.0,278.4503631961259
108900,Bream Head,Northland,"1,225","1,125","1,102",918,900,Bream Head,Pfizer Booster Plan,351.0,341.7721518987342
109000,Waipu,Northland,"2,777","2,442","2,397",879,863,Waipu,Pfizer Booster Plan,751.0,332.3008849557522
109100,Kaipara Coastal,Northland,"3,212","2,587","2,456",805,765,Kaipara Coastal,Pfizer Booster Plan,419.0,168.47607559308403
109200,Maungaru,Northland,"1,549","1,291","1,249",833,806,Maungaru,Pfizer Booster Plan,162.0,130.6451612903226
109300,Dargaville,Northland,"4,311","3,645","3,440",846,798,Dargaville,Pfizer Booster Plan,697.0,197.84274765824583
109400,Ruawai-Matakohe,Northland,"2,139","1,836","1,773",858,829,Ruawai-Matakohe,Pfizer Booster Plan,329.0,191.7249417249417
109500,Otamatea (Kaipara District),Northland,"1,539","1,252","1,185",814,770,Otamatea (Kaipara District),Pfizer Booster Plan,269.0,229.3265132139813
109600,Maungaturoto,Northland,"1,060",943,906,890,855,Maungaturoto,Pfizer Booster Plan,176.0,195.338512763596
109700,Kaiwaka,Northland,"1,999","1,618","1,548",809,774,Kaiwaka,Pfizer Booster Plan,328.0,205.2565707133917
109800,Mangawhai Rural,Northland,"2,231","1,814","1,763",813,790,Mangawhai Rural,Pfizer Booster Plan,385.0,253.45622119815667
109900,Mangawhai Heads,Northland,"2,125","1,905","1,858",896,874,Mangawhai Heads,Pfizer Booster Plan,665.0,371.3009491903964
110100,Mangawhai,Northland,961,873,851,908,886,Mangawhai,Pfizer Booster Plan,233.0,309.8404255319149
110200,Okahukura Peninsula,Waitemata,"1,308","1,131","1,096",865,838,,,Masked,
110400,Cape Rodney,Waitemata,"3,143","2,723","2,652",866,844,Cape Rodney,Pfizer Booster Plan,Masked,142.85714285714286
110500,Wellsford,Waitemata,"1,633","1,412","1,367",865,837,Wellsford,Pfizer Booster Plan,15.0,294.11764705882354
110700,South Head,Waitemata,"2,234","1,975","1,929",884,863,,,Masked,
110800,Kaipara Hills,Waitemata,"1,727","1,492","1,459",864,845,,,Masked,
110900,Dome Valley-Matakana,Waitemata,"1,398","1,252","1,220",896,873,,,Masked,
111100,Warkworth West,Waitemata,"2,266","2,125","2,082",938,919,Warkworth West,Pfizer Booster Plan,Masked,250.0
111200,Puhoi Valley,Waitemata,"3,313","2,979","2,908",899,878,,,Masked,
111300,Warkworth East,Waitemata,"3,091","2,888","2,848",934,921,,,Masked,
111400,Sandspit,Waitemata,910,825,809,907,889,,,Masked,
111500,Tawharanui Peninsula,Waitemata,"1,900",Masked,Masked,>950,>950,,,Masked,
111600,Te Kuru,Waitemata,"2,091","1,939","1,892",927,905,,,Masked,
111700,Snells Beach,Waitemata,"3,152","2,899","2,837",920,900,,,Masked,
111800,Barrier Islands,Auckland,900,741,718,823,798,,,Masked,
111900,Algies Bay-Scotts Landing,Waitemata,"1,116",977,950,875,851,,,Masked,
112100,Wainui-Waiwera,Waitemata,"1,583","1,422","1,394",898,881,,,Masked,
112200,Parakai,Waitemata,890,799,772,898,867,,,Masked,
112300,Helensville Rural,Waitemata,"1,379","1,260","1,236",914,896,,,Masked,
112400,Helensville,Waitemata,"2,397","2,169","2,108",905,879,,,Masked,
112500,Waitoki,Waitemata,"1,409","1,294","1,270",918,901,,,Masked,
112600,Waikoukou Valley,Waitemata,"1,460","1,340","1,311",918,898,,,Masked,
112700,Orewa North,Waitemata,"4,303",Masked,"4,045",>950,940,,,Masked,
112800,Hatfields Beach,Waitemata,"1,314","1,226","1,213",933,923,,,Masked,
112900,Orewa South,Waitemata,"3,489",Masked,"3,282",>950,941,,,Masked,
113000,Orewa Central,Waitemata,"3,033","2,831","2,792",933,921,,,Masked,
113100,Millwater North,Waitemata,"3,055","2,892","2,854",947,934,,,Masked,
113200,Waipatukahu,Waitemata,"1,177","1,070","1,051",909,893,,,Masked,
113300,Millwater South,Waitemata,"3,051",Masked,Masked,>950,>950,,,Masked,
113400,Dairy Flat North,Waitemata,"2,107","1,965","1,918",933,910,,,Masked,
113500,Dairy Flat West,Waitemata,"1,283","1,179","1,155",919,900,,,Masked,
113600,Kingsway,Waitemata,"2,027","1,907","1,858",941,917,,,Masked,
113800,Silverdale Central (Auckland),Waitemata,438,Masked,408,>950,932,,,Masked,
113900,Red Beach West,Waitemata,"2,498","2,293","2,256",918,903,,,Masked,
114000,Red Beach East,Waitemata,"3,470",Masked,"3,261",>950,940,,,Masked,
114100,Silverdale South (Auckland),Waitemata,"1,715","1,579","1,548",921,903,,,Masked,
114200,Waimauku,Waitemata,"1,157","1,099","1,083",950,936,,,Masked,
114400,Vipond,Waitemata,"2,476","2,315","2,291",935,925,,,Masked,
114500,Muriwai,Waitemata,955,875,855,916,895,,,Masked,
114600,Stanmore Bay West,Waitemata,"2,213","2,064","2,026",933,915,,,Masked,
114700,Kumeu Rural West,Waitemata,"1,485","1,393","1,365",938,919,,,Masked,
114800,Okura Bush,Waitemata,"1,196","1,088","1,067",910,892,,,Masked,
114900,Whangaparoa Central,Waitemata,"3,711","3,495","3,420",942,922,Whangaparoa Central,Pfizer Booster Plan,Masked,500.0
115000,Kumeu-Huapai,Waitemata,"3,971",Masked,"3,772",>950,950,,,Masked,
115100,Stanmore Bay East,Waitemata,"2,371","2,175","2,115",917,892,,,Masked,
115200,Manly West,Waitemata,"2,079","1,926","1,896",926,912,,,Masked,
115300,Muriwai Valley-Bethells Beach,Waitemata,925,831,815,898,881,,,Masked,
115400,Tindalls-Matakatia,Waitemata,"1,803","1,651","1,631",916,905,Tindalls-Matakatia,Pfizer Booster Plan,Masked,1000.0
115500,Coatesville,Waitemata,"2,009","1,850","1,810",921,901,,,Masked,
115600,Dairy Flat South,Waitemata,"1,464","1,362","1,341",930,916,,,Masked,
115700,Gulf Harbour North,Waitemata,"2,498",Masked,"2,347",>950,940,,,Masked,
115800,Manly East,Waitemata,"3,136","2,869","2,828",915,902,,,Masked,
115900,Riverhead,Waitemata,"2,516",Masked,"2,370",>950,942,,,Masked,
116000,Army Bay,Waitemata,"1,327","1,245","1,225",938,923,,,Masked,
116100,Kumeu Rural East,Waitemata,"2,245","2,037","2,000",907,891,,,Masked,
116200,Gulf Harbour South,Waitemata,"2,545","2,374","2,351",933,924,,,Masked,
116300,Paremoremo West,Waitemata,821,755,738,920,899,,,Masked,
116400,Taupaki,Waitemata,"1,509","1,375","1,348",911,893,,,Masked,
116500,Long Bay,Waitemata,"1,999",Masked,Masked,>950,>950,,,Masked,
116600,Paremoremo East,Waitemata,"1,830","1,711","1,674",935,915,,,Masked,
116700,Albany Heights,Waitemata,"3,026",Masked,Masked,>950,>950,,,Masked,
116800,Awaruku,Waitemata,"3,726",Masked,"3,532",>950,948,,,Masked,
116900,Fairview Heights,Waitemata,"3,334",Masked,Masked,>950,>950,,,Masked,
117000,Whenuapai,Waitemata,"4,568",Masked,Masked,>950,>950,,,Masked,
117100,Waitakere Ranges North,Waitemata,"1,082",980,961,906,888,,,Masked,
117200,Torbay,Waitemata,"3,816","3,623","3,569",949,935,,,Masked,
117300,Albany Central,Waitemata,"1,024",Masked,Masked,>950,>950,,,Masked,
117400,Albany West,Waitemata,"2,499",Masked,Masked,>950,>950,,,Masked,
117500,Glamorgan,Waitemata,"2,647",Masked,Masked,>950,>950,,,Masked,
117600,Oteha East,Waitemata,"2,621",Masked,Masked,>950,>950,,,Masked,
117700,Northcross,Waitemata,"2,799",Masked,Masked,>950,>950,,,Masked,
117800,Oteha West,Waitemata,"1,682",Masked,Masked,>950,>950,,,Masked,
117900,Waiake,Waitemata,"3,311",Masked,Masked,>950,>950,,,Masked,
118000,Waitakere,Waitemata,"1,697","1,565","1,538",922,906,,,Masked,
118100,Albany South,Waitemata,"3,041",Masked,Masked,>950,>950,,,Masked,
118200,Browns Bay South West,Waitemata,"3,597",Masked,Masked,>950,>950,,,Masked,
118300,Browns Bay Central,Waitemata,"2,728",Masked,"2,562",>950,939,,,Masked,
118400,Schnapper Rock,Waitemata,"3,304",Masked,Masked,>950,>950,,,Masked,
118500,Pinehill ,Waitemata,"3,992",Masked,Masked,>950,>950,,,Masked,
118600,North Harbour,Waitemata,887,815,796,919,897,,,Masked,
118700,Browns Bay South East,Waitemata,"2,486",Masked,Masked,>950,>950,,,Masked,
118900,Greenhithe West,Waitemata,"3,180",Masked,Masked,>950,>950,Greenhithe West,Pfizer Booster Plan,Masked,500.0
119000,Rothesay Bay,Waitemata,"2,594",Masked,Masked,>950,>950,,,Masked,
119100,Greenhithe East,Waitemata,"2,629",Masked,Masked,>950,>950,,,Masked,
119200,Hobsonville,Waitemata,"1,296",Masked,Masked,>950,>950,,,Masked,
119400,Greenhithe South,Waitemata,"1,823",Masked,Masked,>950,>950,,,Masked,
119500,Murrays Bay West,Waitemata,"2,240",Masked,Masked,>950,>950,,,Masked,
119600,Westgate South,Waitemata,"1,948",Masked,"1,838",>950,944,,,Masked,
119700,Windsor Park,Waitemata,"1,544","1,449","1,432",938,927,,,Masked,
119800,West Harbour West,Waitemata,"3,271",Masked,"3,038",>950,929,,,Masked,
119900,Unsworth Heights West,Waitemata,"2,087",Masked,Masked,>950,>950,,,Masked,
120000,Murrays Bay East,Waitemata,"1,954",Masked,Masked,>950,>950,,,Masked,
120100,Birdwood West,Waitemata,714,667,649,934,909,,,Masked,
120200,Hobsonville Point,Waitemata,"7,291",Masked,Masked,>950,>950,,,Masked,
120300,West Harbour Clearwater Cove,Waitemata,"3,814",Masked,Masked,>950,>950,,,Masked,
120400,Unsworth Heights East,Waitemata,"3,243",Masked,Masked,>950,>950,,,Masked,
120500,Mairangi Bay North,Waitemata,"2,619",Masked,Masked,>950,>950,,,Masked,
120600,Massey Central,Waitemata,"2,640",Masked,"2,443",>950,925,,,Masked,
120700,West Harbour Luckens Point,Waitemata,"2,430",Masked,"2,309",>950,950,,,Masked,
120800,Mairangi Bay South,Waitemata,"2,496",Masked,Masked,>950,>950,,,Masked,
120900,Massey Royal Road West,Waitemata,"2,435",Masked,Masked,>950,>950,,,Masked,
121000,Bayview East,Waitemata,"2,882",Masked,Masked,>950,>950,,,Masked,
121100,Swanson Rural,Waitemata,"2,036","1,874","1,843",920,905,,,Masked,
121200,Sunnynook South,Waitemata,"2,103",Masked,Masked,>950,>950,,,Masked,
121300,Sunnynook North,Waitemata,"2,335",Masked,Masked,>950,>950,,,Masked,
121400,Bayview West,Waitemata,"1,901",Masked,Masked,>950,>950,,,Masked,
121500,Totara Vale North,Waitemata,"2,517",Masked,Masked,>950,>950,,,Masked,
121600,Royal Heights North,Waitemata,"3,272",Masked,"3,054",>950,933,,,Masked,
121700,Massey West,Waitemata,"1,414",Masked,"1,324",>950,936,,,Masked,
121800,Beach Haven West,Waitemata,"2,772",Masked,"2,609",>950,941,,,Masked,
121900,Totara Vale South,Waitemata,"3,176",Masked,Masked,>950,>950,,,Masked,
122000,Swanson,Waitemata,"2,421",Masked,Masked,>950,>950,,,Masked,
122100,Bayview South,Waitemata,"2,479",Masked,Masked,>950,>950,,,Masked,
122200,Campbells Bay,Waitemata,"2,571",Masked,Masked,>950,>950,,,Masked,
122300,Royal Heights South,Waitemata,"3,080","2,891","2,822",939,916,,,Masked,
122400,Beach Haven East,Waitemata,"3,166","2,986","2,899",943,916,,,Masked,
122500,Massey East,Waitemata,"2,978",Masked,"2,763",>950,928,,,Masked,
122600,Forrest Hill North,Waitemata,"1,981",Masked,Masked,>950,>950,,,Masked,
122700,Glenfield North,Waitemata,"2,723",Masked,Masked,>950,>950,,,Masked,
122800,Birkdale North,Waitemata,"3,394",Masked,Masked,>950,>950,,,Masked,
122900,Massey South,Waitemata,"3,710","3,515","3,424",947,923,,,Masked,
123000,Ranui North,Waitemata,"3,188","2,967","2,862",931,898,,,Masked,
123100,Glenfield West,Waitemata,"2,567",Masked,Masked,>950,>950,,,Masked,
123200,Te Atatu Peninsula North West,Waitemata,"2,622",Masked,"2,454",>950,936,,,Masked,
123300,Glenfield South West,Waitemata,"3,203",Masked,Masked,>950,>950,,,Masked,
123400,Forrest Hill West,Waitemata,"3,525",Masked,Masked,>950,>950,,,Masked,
123500,Wairau Valley ,Waitemata,227,210,203,925,894,,,Masked,
123600,Forrest Hill East,Waitemata,"2,940",Masked,Masked,>950,>950,,,Masked,
123700,Castor Bay,Waitemata,"4,072",Masked,Masked,>950,>950,,,Masked,
123800,Ranui Domain,Waitemata,"2,881","2,699","2,583",937,897,,,Masked,
123900,Beach Haven South,Waitemata,"2,649",Masked,Masked,>950,>950,,,Masked,
124000,Glenfield Central,Waitemata,"3,363",Masked,Masked,>950,>950,,,Masked,
124100,Piha,Waitemata,854,762,748,892,876,,,Masked,
124200,Ranui South West,Waitemata,"2,234",Masked,"2,072",>950,927,,,Masked,
124300,Henderson Larnoch,Waitemata,"3,430",Masked,"3,225",>950,940,,,Masked,
124400,Birkdale South,Waitemata,"3,760",Masked,Masked,>950,>950,,,Masked,
124500,Te Atatu Peninsula Central,Waitemata,"2,765","2,598","2,539",940,918,,,Masked,
124600,Glenfield East,Waitemata,"1,870",Masked,Masked,>950,>950,,,Masked,
124700,Henderson Valley,Waitemata,"1,222","1,142","1,119",935,916,,,Masked,
124800,Te Atatu Peninsula West,Waitemata,"3,127",Masked,"2,953",>950,944,,,Masked,
124900,Henderson Lincoln West,Waitemata,"2,714",Masked,"2,532",>950,933,,,Masked,
125000,Ranui South East,Waitemata,"2,391","2,240","2,188",937,915,,,Masked,
125100,Henderson Lincoln East,Waitemata,210,Masked,Masked,>950,>950,,,Masked,
125200,Birkenhead West,Waitemata,"4,060",Masked,Masked,>950,>950,,,Masked,
125300,Te Atatu Peninsula East,Waitemata,"2,638",Masked,"2,482",>950,941,,,Masked,
125400,Milford West,Waitemata,"2,623",Masked,"2,481",>950,946,,,Masked,
125500,Westlake,Waitemata,"2,561",Masked,Masked,>950,>950,,,Masked,
125600,Hillcrest North (Auckland),Waitemata,"2,989",Masked,Masked,>950,>950,,,Masked,
125700,Henderson Lincoln South,Waitemata,"2,132","2,024","1,986",949,932,,,Masked,
125800,Hillcrest West (Auckland),Waitemata,"2,723",Masked,Masked,>950,>950,,,Masked,
125900,Milford Central,Waitemata,"1,830",Masked,Masked,>950,>950,,,Masked,
126000,Summerland South,Waitemata,"2,774","2,634","2,601",950,938,,,Masked,
126100,Summerland North,Waitemata,"2,236",Masked,Masked,>950,>950,,,Masked,
126200,Hillcrest East (Auckland),Waitemata,"3,279",Masked,Masked,>950,>950,,,Masked,
126300,Chatswood,Waitemata,"3,052",Masked,Masked,>950,>950,,,Masked,
126400,Te Atatu South-Edmonton,Waitemata,"3,159","2,967","2,890",939,915,,,Masked,
126500,Birkenhead North,Waitemata,"2,408",Masked,Masked,>950,>950,,,Masked,
126600,Takapuna West,Waitemata,"4,067",Masked,Masked,>950,>950,,,Masked,
126700,Henderson North,Waitemata,"3,366","3,162","3,097",939,920,,,Masked,
126800,Takapuna Central,Waitemata,"2,430","2,277","2,254",937,928,,,Masked,
126900,Western Heights (Auckland),Waitemata,"3,839",Masked,"3,609",>950,940,,,Masked,
127000,Te Atatu South-Central,Waitemata,"3,572",Masked,Masked,>950,>950,,,Masked,
127100,Northcote Central (Auckland),Waitemata,"1,723",Masked,Masked,>950,>950,,,Masked,
127200,Akoranga,Waitemata,"1,130",Masked,Masked,>950,>950,,,Masked,
127300,Northcote South (Auckland),Waitemata,"2,156",Masked,Masked,>950,>950,,,Masked,
127400,Birkenhead South,Waitemata,"2,673",Masked,Masked,>950,>950,,,Masked,
127500,Henderson Central,Waitemata,"1,323","1,222","1,193",924,902,,,Masked,
127600,Waiatarua,Waitemata,"1,882",Masked,"1,779",>950,945,,,Masked,
127700,Te Atatu South-McLeod North,Waitemata,"2,925",Masked,"2,736",>950,935,,,Masked,
127800,Henderson Valley Park,Waitemata,"1,686","1,591","1,539",944,913,,,Masked,
127900,Henderson North East,Waitemata,"2,330","2,186","2,138",938,918,,,Masked,
128000,Waitakere Ranges South,Waitemata,967,862,839,891,868,,,Masked,
128100,Northcote Tuff Crater,Waitemata,"1,856",Masked,Masked,>950,>950,,,Masked,
128200,Northcote Point (Auckland),Waitemata,"2,578",Masked,Masked,>950,>950,Northcote Point (Auckland),Pfizer Booster Plan,Masked,1000.0
128300,McLaren Park,Waitemata,"3,598","3,343","3,228",929,897,,,Masked,
128400,Henderson East,Waitemata,"2,375","2,257","2,211",950,931,Henderson East,Pfizer Booster Plan,Masked,1000.0
128500,Te Atatu South-McLeod South,Waitemata,"3,160","2,989","2,937",946,929,,,Masked,
128600,Takapuna South,Waitemata,"1,363",Masked,Masked,>950,>950,Takapuna South,Pfizer Booster Plan,Masked,1000.0
128700,Rosebank Peninsula,Auckland,50,Masked,Masked,>950,>950,,,Masked,
128800,Hauraki,Waitemata,"3,625",Masked,Masked,>950,>950,,,Masked,
128900,Glendene North,Waitemata,"4,072","3,844","3,746",944,920,,,Masked,
129000,Sunnyvale West-Parrs Park,Waitemata,"2,188","2,075","1,993",948,911,,,Masked,
